trade_id,trade_date,trader,desk,product_type,counterparty,buy_sell,quantity,price,notional_value,trade_status,amendment_flag,cancellation_flag,booking_datetime,amendment_datetime,settlement_date
T00603,2026-02-05 00:00:00,Kevin Gutierrez,Equities,Option,Sullivan-Baxter,Buy,5427,1123.44,6096908.88,Booked,False,False,2026-02-05 17:32:00,,2026-02-06 00:00:00
T00604,2026-02-06 00:00:00,Tracy Hayes,Rates,Bond,Mclaughlin PLC,Sell,10360,92.691,960278.76,Booked,False,False,2026-02-06 07:19:00,,2026-02-09 00:00:00
T00605,2026-02-06 00:00:00,Raymond Williams,FX,FX Forward,Larsen Ray and Young,Buy,4701693,0.8923,4195320.66,Booked,False,False,2026-02-06 08:19:00,,2026-03-09 00:00:00
T00606,2026-02-06 00:00:00,Raymond Williams,FX,FX Forward,Chang-Peterson,Buy,2264959,1.5844,3588601.04,Booked,False,False,2026-02-06 09:05:00,,2026-04-07 00:00:00
T00607,2026-02-06 00:00:00,Pamela Hahn,FX,FX Forward,Chang-Peterson,Buy,5427493,1.48,8032689.64,Booked,False,False,2026-02-06 09:14:00,,2026-04-07 00:00:00
T00608,2026-02-06 00:00:00,Joshua Stevenson,Credit,Swap,Foster Jones and Reed,Sell,20,756320.21,15126404.2,Booked,False,False,2026-02-06 09:14:00,,2026-02-10 00:00:00
T00609,2026-02-06 00:00:00,Edward Taylor,Credit,Swap,Foster Jones and Reed,Sell,12,568669.92,6824039.04,Booked,False,False,2026-02-06 09:21:00,,2026-02-10 00:00:00
T00610,2026-02-06 00:00:00,Courtney Wagner,Equities,Option,Crawford-Garrett,Sell,760,751.07,570813.2,Amended,True,False,2026-02-06 10:22:00,2026-02-09 14:36:00,2026-02-09 00:00:00
T00611,2026-02-06 00:00:00,Heather Garrett,Commodities,Option,Mclaughlin PLC,Buy,685,463.92,317785.2,Booked,False,False,2026-02-06 12:01:00,,2026-02-09 00:00:00
T00612,2026-02-06 00:00:00,Natalie Castillo,Rates,Bond,Larsen Ray and Young,Sell,15971,103.603,1654643.51,Booked,False,False,2026-02-06 12:04:00,,2026-02-09 00:00:00
T00613,2026-02-06 00:00:00,Kevin Gutierrez,Equities,Option,Crawford-Garrett,Sell,671,684.86,459541.06,Booked,False,False,2026-02-06 12:07:00,,2026-02-09 00:00:00
T00614,2026-02-06 00:00:00,Courtney Wagner,Equities,Equity,Anthony-Baker,Buy,759,36.9,28007.1,Booked,False,False,2026-02-06 12:15:00,,2026-02-09 00:00:00
T00615,2026-02-06 00:00:00,Joshua Stevenson,Credit,Bond,Anthony-Baker,Buy,6490,106.667,692268.83,Booked,False,False,2026-02-06 12:22:00,,2026-02-09 00:00:00
T00616,2026-02-06 00:00:00,Tracy Hayes,Rates,Bond,Chang-Peterson,Buy,15753,93.574,1474071.22,Booked,False,False,2026-02-06 12:22:00,,2026-02-09 00:00:00
T00617,2026-02-06 00:00:00,Pamela Hahn,FX,FX Forward,Foster Jones and Reed,Sell,1432565,1.6097,2305999.88,Amended,True,False,2026-02-06 12:32:00,2026-02-10 09:47:00,2026-05-06 00:00:00
T00618,2026-02-06 00:00:00,Sarah Silva,Rates,Swap,Crawford-Garrett,Buy,9,408885.44,3679968.96,Booked,False,False,2026-02-06 12:34:00,,2026-02-10 00:00:00
T00619,2026-02-06 00:00:00,Sarah Silva,Rates,Bond,Foster Jones and Reed,Buy,74085,109.718,8128458.03,Amended,True,False,2026-02-06 12:50:00,2026-02-09 19:26:00,2026-02-09 00:00:00
T00620,2026-02-06 00:00:00,Tracy Hayes,Rates,Bond,Dominguez and Sons,Sell,51614,106.282,5485639.15,Cancelled,True,True,2026-02-06 13:02:00,2026-02-06 13:47:00,2026-02-09 00:00:00
T00621,2026-02-06 00:00:00,Raymond Williams,FX,FX Forward,Crawford-Garrett,Buy,1298951,1.501,1949725.45,Booked,False,False,2026-02-06 13:27:00,,2026-04-07 00:00:00
T00622,2026-02-06 00:00:00,Pamela Hahn,FX,Option,Wright and Sons,Buy,2038,381.2,776885.6,Booked,False,False,2026-02-06 13:46:00,,2026-02-09 00:00:00
T00623,2026-02-06 00:00:00,Pamela Hahn,FX,FX Forward,Chang-Peterson,Sell,1760280,1.3084,2303150.35,Booked,False,False,2026-02-06 14:00:00,,2026-03-09 00:00:00
T00624,2026-02-06 00:00:00,Joshua Stevenson,Credit,Bond,Wall PLC,Buy,10465,110.865,1160202.22,Booked,False,False,2026-02-06 14:08:00,,2026-02-09 00:00:00
T00625,2026-02-06 00:00:00,Edward Taylor,Credit,Bond,Dominguez and Sons,Sell,178071,95.736,17047805.26,Amended,True,False,2026-02-06 14:09:00,2026-02-10 14:37:00,2026-02-09 00:00:00
T00626,2026-02-06 00:00:00,Kevin Gutierrez,Equities,Equity,Nguyen Group,Buy,4242,59.19,251083.98,Booked,False,False,2026-02-06 14:48:00,,2026-02-09 00:00:00
T00627,2026-02-06 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,30256,108.705,3288978.48,Booked,False,False,2026-02-06 15:22:00,,2026-02-09 00:00:00
T00628,2026-02-06 00:00:00,Heather Garrett,Commodities,Swap,Morales-Woodard,Buy,13,728004.87,9464063.31,Booked,False,False,2026-02-06 16:46:00,,2026-02-10 00:00:00
T00629,2026-02-06 00:00:00,Tracy Hayes,Rates,Swap,Crawford-Garrett,Buy,9,402721.64,3624494.76,Cancelled,True,True,2026-02-06 16:47:00,2026-02-06 17:32:00,2026-02-10 00:00:00
T00630,2026-02-06 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Sell,21035,101.108,2126806.78,Booked,False,False,2026-02-06 16:49:00,,2026-02-09 00:00:00
T00631,2026-02-09 00:00:00,Margaret Arellano,Commodities,Swap,Larsen Ray and Young,Sell,12,521342.91,6256114.92,Booked,False,False,2026-02-09 07:13:00,,2026-02-11 00:00:00
T00632,2026-02-09 00:00:00,Tracy Hayes,Rates,Bond,Sullivan-Baxter,Buy,9771,110.181,1076578.55,Booked,False,False,2026-02-09 08:28:00,,2026-02-10 00:00:00
T00633,2026-02-09 00:00:00,Sarah Silva,Rates,Swap,Ellis Group,Sell,29,339289.13,9839384.77,Booked,False,False,2026-02-09 08:40:00,,2026-02-11 00:00:00
T00634,2026-02-09 00:00:00,Natalie Castillo,Rates,Swap,Foster Jones and Reed,Sell,41,722690.0,29630290.0,Cancelled,True,True,2026-02-09 09:07:00,2026-02-09 17:00:00,2026-02-11 00:00:00
T00635,2026-02-09 00:00:00,Sarah Silva,Rates,Swap,Anthony-Baker,Sell,6,294854.15,1769124.9,Booked,False,False,2026-02-09 09:59:00,,2026-02-11 00:00:00
T00636,2026-02-09 00:00:00,Courtney Wagner,Equities,Equity,Santiago Reyes and Lynch,Buy,958,399.98,383180.84,Amended,True,False,2026-02-09 11:55:00,2026-02-13 14:02:00,2026-02-10 00:00:00
T00637,2026-02-09 00:00:00,Pamela Hahn,FX,FX Forward,Larsen Ray and Young,Sell,1697687,0.9463,1606521.21,Booked,False,False,2026-02-09 12:06:00,,2026-04-08 00:00:00
T00638,2026-02-09 00:00:00,Sarah Silva,Rates,Bond,Stanton-Wilkinson,Buy,10724,88.223,946103.45,Booked,False,False,2026-02-09 12:47:00,,2026-03-25 00:00:00
T00639,2026-02-09 00:00:00,Pamela Hahn,FX,FX Forward,Ellis Group,Buy,8207057,0.8029,6589446.07,Amended,True,False,2026-02-09 13:33:00,2026-02-09 17:01:00,2026-04-08 00:00:00
T00640,2026-02-09 00:00:00,Sarah Silva,Rates,Swap,Fernandez-Ferguson,Buy,12,868356.43,10420277.16,Booked,False,False,2026-02-09 13:38:00,,2026-02-11 00:00:00
T00641,2026-02-09 00:00:00,Eddie Hernandez,Credit,Bond,Miranda and Sons,Buy,21817,89.862,1960519.25,Booked,False,False,2026-02-09 14:23:00,,2026-02-10 00:00:00
T00642,2026-02-09 00:00:00,Edward Taylor,Credit,Bond,Anthony-Baker,Sell,34192,96.451,3297852.59,Booked,False,False,2026-02-09 14:59:00,,2026-02-10 00:00:00
T00643,2026-02-09 00:00:00,Kevin Gutierrez,Equities,Equity,Anthony-Baker,Buy,6768,368.05,2490962.4,Booked,False,False,2026-02-09 15:03:00,,2026-02-10 00:00:00
T00644,2026-02-09 00:00:00,Tracy Hayes,Rates,Bond,Mclaughlin PLC,Sell,85239,101.103,8617918.62,Booked,False,False,2026-02-09 16:38:00,,2026-02-10 00:00:00
T00645,2026-02-09 00:00:00,Tracy Hayes,Rates,Bond,Powell Clark and Lopez,Sell,9451,89.718,847924.82,Booked,False,False,2026-02-09 16:56:00,,2026-02-10 00:00:00
T00646,2026-02-09 00:00:00,Pamela Hahn,FX,Option,Dominguez and Sons,Buy,2623,123.31,323442.13,Booked,False,False,2026-02-09 17:28:00,,2026-02-10 00:00:00
T00647,2026-02-09 00:00:00,Sarah Silva,Rates,Bond,Larsen Ray and Young,Buy,24639,91.724,2259987.64,Booked,False,False,2026-02-09 17:56:00,,2026-02-10 00:00:00
T00648,2026-02-10 00:00:00,Natalie Castillo,Rates,Swap,Larsen Ray and Young,Buy,12,476032.19,5712386.28,Booked,False,False,2026-02-10 08:04:00,,2026-02-12 00:00:00
T00649,2026-02-10 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,8867,109.852,974057.68,Booked,False,False,2026-02-10 09:02:00,,2026-02-11 00:00:00
T00650,2026-02-10 00:00:00,Courtney Wagner,Equities,Equity,Mclaughlin PLC,Sell,3866,157.26,607967.16,Booked,False,False,2026-02-10 09:23:00,,2026-02-11 00:00:00
T00651,2026-02-10 00:00:00,Margaret Arellano,Commodities,Swap,Fernandez-Ferguson,Buy,77,730982.33,56285639.41,Amended,True,False,2026-02-10 09:43:00,2026-02-11 17:02:00,2026-02-12 00:00:00
T00652,2026-02-10 00:00:00,Eddie Hernandez,Credit,Swap,Chang-Peterson,Sell,52,275830.26,14343173.52,Booked,False,False,2026-02-10 10:59:00,,2026-02-12 00:00:00
T00653,2026-02-10 00:00:00,Margaret Arellano,Commodities,Option,Mcconnell-Fisher,Buy,3769,395.44,1490413.36,Booked,False,False,2026-02-10 11:02:00,,2026-02-11 00:00:00
T00654,2026-02-10 00:00:00,Heather Garrett,Commodities,Option,Chang-Peterson,Buy,509,855.52,435459.68,Booked,False,False,2026-02-10 11:19:00,,2026-02-11 00:00:00
T00655,2026-02-10 00:00:00,Courtney Wagner,Equities,Equity,Wall PLC,Buy,5840,187.93,1097511.2,Booked,False,False,2026-02-10 11:20:00,,2026-02-11 00:00:00
T00656,2026-02-10 00:00:00,Joshua Wilson,Commodities,Option,Larsen Ray and Young,Sell,2805,528.45,1482302.25,Booked,False,False,2026-02-10 11:22:00,,2026-02-11 00:00:00
T00657,2026-02-10 00:00:00,Sarah Silva,Rates,Bond,Anthony-Baker,Buy,14548,94.657,1377070.04,Booked,False,False,2026-02-10 11:23:00,,2026-02-11 00:00:00
T00658,2026-02-10 00:00:00,Pamela Hahn,FX,FX Forward,Powell Clark and Lopez,Sell,5639298,1.5201,8572296.89,Booked,False,False,2026-02-10 11:37:00,,2026-04-09 00:00:00
T00659,2026-02-10 00:00:00,Eddie Hernandez,Credit,Bond,Anthony-Baker,Buy,15927,110.774,1764297.5,Booked,False,False,2026-02-10 11:41:00,,2026-02-11 00:00:00
T00660,2026-02-10 00:00:00,Tracy Hayes,Rates,Bond,Chang-Peterson,Sell,39946,103.927,4151467.94,Booked,False,False,2026-02-10 11:45:00,,2026-02-11 00:00:00
T00661,2026-02-10 00:00:00,Pamela Hahn,FX,FX Forward,Dominguez and Sons,Buy,4928464,1.5575,7676082.68,Booked,False,False,2026-02-10 12:21:00,,2026-03-11 00:00:00
T00662,2026-02-10 00:00:00,Courtney Wagner,Equities,Option,Chang-Peterson,Buy,3016,1068.77,3223410.32,Booked,False,False,2026-02-10 12:29:00,,2026-02-11 00:00:00
T00663,2026-02-10 00:00:00,Kevin Gutierrez,Equities,Equity,Morales-Woodard,Sell,1958,385.52,754848.16,Booked,False,False,2026-02-10 13:15:00,,2026-02-11 00:00:00
T00664,2026-02-10 00:00:00,Sarah Silva,Rates,Bond,Crawford-Garrett,Sell,34164,95.508,3262935.31,Booked,False,False,2026-02-10 13:39:00,,2026-02-11 00:00:00
T00665,2026-02-10 00:00:00,Courtney Wagner,Equities,Option,Larsen Ray and Young,Sell,1355,892.34,1209120.7,Booked,False,False,2026-02-10 13:45:00,,2026-02-11 00:00:00
T00666,2026-02-10 00:00:00,Tracy Hayes,Rates,Bond,Stanton-Wilkinson,Buy,32177,92.972,2991560.04,Booked,False,False,2026-02-10 14:07:00,,2026-02-11 00:00:00
T00667,2026-02-10 00:00:00,Pamela Hahn,FX,FX Forward,Mcconnell-Fisher,Sell,1752390,1.1521,2018928.52,Booked,False,False,2026-02-10 14:50:00,,2026-04-09 00:00:00
T00668,2026-02-10 00:00:00,Joshua Stevenson,Credit,Bond,Mitchell-Rodgers,Sell,7356,108.807,800384.29,Amended,True,False,2026-02-10 14:55:00,2026-02-10 18:02:00,2026-02-11 00:00:00
T00669,2026-02-10 00:00:00,Dylan Lopez,FX,FX Forward,Nguyen Group,Sell,1253132,1.4548,1823056.43,Booked,False,False,2026-02-10 15:10:00,,2026-04-09 00:00:00
T00670,2026-02-10 00:00:00,Natalie Castillo,Rates,Bond,Fernandez-Ferguson,Buy,30862,108.858,3359575.6,Booked,False,False,2026-02-10 15:35:00,,2026-02-11 00:00:00
T00671,2026-02-10 00:00:00,Sarah Silva,Rates,Swap,Fernandez-Ferguson,Buy,1110,580657.17,644529458.7,Booked,False,False,2026-02-10 15:50:00,,2026-02-12 00:00:00
T00672,2026-02-10 00:00:00,Courtney Wagner,Equities,Equity,Santiago Reyes and Lynch,Sell,2986,433.44,1294251.84,Booked,False,False,2026-02-10 15:54:00,,2026-02-11 00:00:00
T00673,2026-02-10 00:00:00,Joshua Wilson,Commodities,Option,Foster Jones and Reed,Sell,1874,736.83,1380819.42,Booked,False,False,2026-02-10 15:59:00,,2026-02-11 00:00:00
T00674,2026-02-10 00:00:00,Joshua Wilson,Commodities,Swap,Lee PLC,Buy,10,586576.47,5865764.7,Booked,False,False,2026-02-10 16:16:00,,2026-02-12 00:00:00
T00675,2026-02-10 00:00:00,Raymond Williams,FX,FX Forward,Chang-Peterson,Sell,8072172,0.9638,7779959.37,Booked,False,False,2026-02-10 16:42:00,,2026-04-09 00:00:00
T00676,2026-02-10 00:00:00,Pamela Hahn,FX,FX Forward,Stanton-Wilkinson,Sell,1755733,1.4706,2581980.95,Booked,False,False,2026-02-10 16:52:00,,2026-04-09 00:00:00
T00677,2026-02-10 00:00:00,Pamela Hahn,FX,Option,Dominguez and Sons,Sell,737,829.69,611481.53,Booked,False,False,2026-02-10 17:40:00,,2026-02-11 00:00:00
T00678,2026-02-10 00:00:00,Courtney Wagner,Equities,Equity,Larsen Ray and Young,Sell,4742,446.7,2118251.4,Booked,False,False,2026-02-10 18:27:00,,2026-02-11 00:00:00
T00679,2026-02-10 00:00:00,Courtney Wagner,Equities,Option,Anthony-Baker,Sell,629,1070.68,673457.72,Booked,False,False,2026-02-10 18:30:00,,2026-02-11 00:00:00
T00680,2026-02-11 00:00:00,Margaret Arellano,Commodities,Swap,Wall PLC,Buy,5,361091.88,1805459.4,Booked,False,False,2026-02-11 07:00:00,,2026-02-13 00:00:00
T00681,2026-02-11 00:00:00,Tracy Hayes,Rates,Swap,Lee PLC,Buy,5,869632.77,4348163.85,Booked,False,False,2026-02-11 09:44:00,,2026-02-13 00:00:00
T00682,2026-02-11 00:00:00,Dylan Lopez,FX,FX Forward,Stanton-Wilkinson,Sell,4122272,1.1057,4557996.15,Booked,False,False,2026-02-11 10:43:00,,2026-04-10 00:00:00
T00683,2026-02-11 00:00:00,Joshua Stevenson,Credit,Bond,Santiago Reyes and Lynch,Buy,36416,107.675,3921092.8,Booked,False,False,2026-02-11 10:59:00,,2026-02-12 00:00:00
T00684,2026-02-11 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,11245,104.378,1173730.61,Booked,False,False,2026-02-11 11:43:00,,2026-02-12 00:00:00
T00685,2026-02-11 00:00:00,Tracy Hayes,Rates,Bond,Mcconnell-Fisher,Buy,21215,106.912,2268138.08,Booked,False,False,2026-02-11 11:48:00,,2026-02-12 00:00:00
T00686,2026-02-11 00:00:00,Eddie Hernandez,Credit,Bond,Dominguez and Sons,Sell,17491,103.195,1804983.74,Booked,False,False,2026-02-11 12:19:00,,2026-02-12 00:00:00
T00687,2026-02-11 00:00:00,Raymond Williams,FX,FX Forward,Anthony-Baker,Buy,728091,1.5057,1096286.62,Booked,False,False,2026-02-11 12:25:00,,2026-04-10 00:00:00
T00688,2026-02-11 00:00:00,Edward Taylor,Credit,Bond,Chang-Peterson,Buy,40030,109.358,4377600.74,Booked,False,False,2026-02-11 12:37:00,,2026-02-12 00:00:00
T00689,2026-02-11 00:00:00,Courtney Wagner,Equities,Equity,Crawford-Garrett,Sell,4568,79.07,361191.76,Booked,False,False,2026-02-11 12:48:00,,2026-02-12 00:00:00
T00690,2026-02-11 00:00:00,David Williams,Equities,Equity,Chang-Peterson,Sell,1122,62.14,69721.08,Booked,False,False,2026-02-11 12:58:00,,2026-02-12 00:00:00
T00691,2026-02-11 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,58077,95.499,5546295.42,Booked,False,False,2026-02-11 13:15:00,,2026-02-12 00:00:00
T00692,2026-02-11 00:00:00,Eddie Hernandez,Credit,Bond,Allen Morgan and Reed,Buy,12586,92.448,1163550.53,Booked,False,False,2026-02-11 13:17:00,,2026-02-12 00:00:00
T00693,2026-02-11 00:00:00,Kevin Gutierrez,Equities,Option,Mcconnell-Fisher,Buy,340,1166.78,396705.2,Booked,False,False,2026-02-11 13:21:00,,2026-02-12 00:00:00
T00694,2026-02-11 00:00:00,Courtney Wagner,Equities,Equity,Wall PLC,Sell,424,478.15,202735.6,Booked,False,False,2026-02-11 13:36:00,,2026-02-12 00:00:00
T00695,2026-02-11 00:00:00,Joshua Wilson,Commodities,Option,Ellis Group,Sell,12633,400.11,5054589.63,Booked,False,False,2026-02-11 13:37:00,,2026-02-12 00:00:00
T00696,2026-02-11 00:00:00,Tracy Hayes,Rates,Swap,Santiago Reyes and Lynch,Buy,59,890073.19,52514318.21,Booked,False,False,2026-02-11 13:40:00,,2026-02-13 00:00:00
T00697,2026-02-11 00:00:00,Tracy Hayes,Rates,Bond,Anthony-Baker,Sell,7388,96.208,710784.7,Booked,False,False,2026-02-11 13:40:00,,2026-02-12 00:00:00
T00698,2026-02-11 00:00:00,Tracy Hayes,Rates,Swap,Lam-Gonzalez,Sell,1,984263.67,984263.67,Booked,False,False,2026-02-11 14:05:00,,2026-02-13 00:00:00
T00699,2026-02-11 00:00:00,Margaret Arellano,Commodities,Option,Stanton-Wilkinson,Sell,1468,777.18,1140900.24,Booked,False,False,2026-02-11 14:07:00,,2026-02-12 00:00:00
T00700,2026-02-11 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Sell,4,345600.05,1382400.2,Booked,False,False,2026-02-11 14:12:00,,2026-02-13 00:00:00
T00701,2026-02-11 00:00:00,Tracy Hayes,Rates,Bond,Chang-Peterson,Buy,47917,101.832,4879483.94,Booked,False,False,2026-02-11 14:33:00,,2026-02-12 00:00:00
T00702,2026-02-11 00:00:00,Courtney Wagner,Equities,Equity,Powell Clark and Lopez,Buy,10955,146.71,1607208.05,Booked,False,False,2026-02-11 15:09:00,,2026-02-12 00:00:00
T00703,2026-02-11 00:00:00,Eddie Hernandez,Credit,Swap,Morales-Woodard,Sell,14,397264.87,5561708.18,Booked,False,False,2026-02-11 15:18:00,,2026-02-13 00:00:00
T00704,2026-02-11 00:00:00,Sarah Silva,Rates,Bond,Fernandez-Ferguson,Buy,10560,108.641,1147248.96,Booked,False,False,2026-02-11 15:21:00,,2026-02-12 00:00:00
T00705,2026-02-11 00:00:00,Pamela Hahn,FX,FX Forward,Anthony-Baker,Sell,7110049,1.0521,7480482.55,Booked,False,False,2026-02-11 15:29:00,,2026-03-12 00:00:00
T00706,2026-02-11 00:00:00,Tracy Hayes,Rates,Bond,Lam-Gonzalez,Sell,14097,96.457,1359754.33,Booked,False,False,2026-02-11 15:54:00,,2026-02-12 00:00:00
T00707,2026-02-11 00:00:00,David Williams,Equities,Option,Morales-Woodard,Buy,1703,908.21,1546681.63,Booked,False,False,2026-02-11 16:16:00,,2026-02-12 00:00:00
T00708,2026-02-11 00:00:00,Kevin Gutierrez,Equities,Equity,Nguyen Group,Buy,16467,184.32,3035197.44,Booked,False,False,2026-02-11 16:18:00,,2026-02-12 00:00:00
T00709,2026-02-11 00:00:00,Courtney Wagner,Equities,Option,Miranda and Sons,Buy,801,125.0,100125.0,Booked,False,False,2026-02-11 20:46:00,,2026-02-12 00:00:00
T00710,2026-02-11 00:00:00,Joshua Stevenson,Credit,Swap,Sullivan-Baxter,Buy,34,357081.04,12140755.36,Booked,False,False,2026-02-11 20:52:00,,2026-02-13 00:00:00
T00711,2026-02-12 00:00:00,Eddie Hernandez,Credit,Swap,Larsen Ray and Young,Buy,11,448686.69,4935553.59,Booked,False,False,2026-02-12 09:12:00,,2026-02-16 00:00:00
T00712,2026-02-12 00:00:00,Kevin Gutierrez,Equities,Option,Nguyen Group,Sell,1591,659.03,1048516.73,Booked,False,False,2026-02-12 10:16:00,,2026-02-13 00:00:00
T00713,2026-02-12 00:00:00,Kevin Gutierrez,Equities,Option,Miranda and Sons,Sell,5561,1039.25,5779269.25,Amended,True,False,2026-02-12 10:30:00,2026-02-13 13:47:00,2026-02-13 00:00:00
T00714,2026-02-12 00:00:00,Margaret Arellano,Commodities,Swap,Larsen Ray and Young,Buy,35,997790.8,34922678.0,Amended,True,False,2026-02-12 10:32:00,2026-02-12 12:33:00,2026-02-16 00:00:00
T00715,2026-02-12 00:00:00,Raymond Williams,FX,FX Forward,Powell Clark and Lopez,Buy,5738227,1.2017,6895627.39,Booked,False,False,2026-02-12 11:06:00,,2026-05-12 00:00:00
T00716,2026-02-12 00:00:00,Kevin Gutierrez,Equities,Equity,Larsen Ray and Young,Buy,3198,228.98,732278.04,Booked,False,False,2026-02-12 12:34:00,,2026-02-13 00:00:00
T00717,2026-02-12 00:00:00,Sarah Silva,Rates,Swap,Lam-Gonzalez,Sell,21,529511.5,11119741.5,Amended,True,False,2026-02-12 12:47:00,2026-02-13 11:35:00,2026-02-16 00:00:00
T00718,2026-02-12 00:00:00,Tracy Hayes,Rates,Swap,Crawford-Garrett,Buy,12,475074.28,5700891.36,Booked,False,False,2026-02-12 12:49:00,,2026-02-16 00:00:00
T00719,2026-02-12 00:00:00,Pamela Hahn,FX,Option,Dominguez and Sons,Buy,2364,205.94,486842.16,Booked,False,False,2026-02-12 13:36:00,,2026-02-13 00:00:00
T00720,2026-02-12 00:00:00,Courtney Wagner,Equities,Equity,Morales-Woodard,Sell,65120,243.26,15841091.2,Booked,False,False,2026-02-12 13:36:00,,2026-02-13 00:00:00
T00721,2026-02-12 00:00:00,Natalie Castillo,Rates,Swap,Mcconnell-Fisher,Buy,21,896087.64,18817840.44,Booked,False,False,2026-02-12 13:47:00,,2026-02-16 00:00:00
T00722,2026-02-12 00:00:00,Margaret Arellano,Commodities,Swap,Santiago Reyes and Lynch,Sell,7,427871.82,2995102.74,Booked,False,False,2026-02-12 13:59:00,,2026-02-16 00:00:00
T00723,2026-02-12 00:00:00,Dylan Lopez,FX,FX Forward,Wall PLC,Buy,12702759,1.5699,19942061.35,Booked,False,False,2026-02-12 14:21:00,,2026-04-13 00:00:00
T00724,2026-02-12 00:00:00,Courtney Wagner,Equities,Option,Anthony-Baker,Buy,943,787.61,742716.23,Booked,False,False,2026-02-12 14:59:00,,2026-02-13 00:00:00
T00725,2026-02-12 00:00:00,Natalie Castillo,Rates,Bond,Miranda and Sons,Buy,9272,90.979,843557.29,Cancelled,True,True,2026-02-12 16:31:00,2026-02-13 17:05:00,2026-02-13 00:00:00
T00726,2026-02-12 00:00:00,Raymond Williams,FX,FX Forward,Morales-Woodard,Buy,1581641,0.7841,1240164.71,Booked,False,False,2026-02-12 17:03:00,,2026-03-13 00:00:00
T00727,2026-02-13 00:00:00,Margaret Arellano,Commodities,Swap,Dominguez and Sons,Sell,5,967618.14,4838090.7,Booked,False,False,2026-02-13 07:40:00,,2026-02-17 00:00:00
T00728,2026-02-13 00:00:00,Pamela Hahn,FX,FX Forward,Foster Jones and Reed,Sell,598337,1.3885,830790.92,Booked,False,False,2026-02-13 07:51:00,,2026-05-13 00:00:00
T00729,2026-02-13 00:00:00,Tracy Hayes,Rates,Bond,Bishop LLC,Sell,55231,92.027,5082743.24,Amended,True,False,2026-02-13 08:24:00,2026-02-17 17:57:00,2026-02-16 00:00:00
T00730,2026-02-13 00:00:00,Tracy Hayes,Rates,Swap,Mitchell-Rodgers,Buy,5,480251.26,2401256.3,Booked,False,False,2026-02-13 09:58:00,,2026-02-17 00:00:00
T00731,2026-02-13 00:00:00,David Williams,Equities,Equity,Fernandez-Ferguson,Buy,6494,35.02,227419.88,Amended,True,False,2026-02-13 10:00:00,2026-02-17 18:13:00,2026-02-16 00:00:00
T00732,2026-02-13 00:00:00,Natalie Castillo,Rates,Bond,Chang-Peterson,Buy,45852,106.583,4887043.72,Amended,True,False,2026-02-13 10:33:00,2026-03-06 12:48:00,2026-02-16 00:00:00
T00733,2026-02-13 00:00:00,Heather Garrett,Commodities,Option,Morales-Woodard,Sell,1112,1166.27,1296892.24,Booked,False,False,2026-02-13 11:11:00,,2026-02-16 00:00:00
T00734,2026-02-13 00:00:00,Dylan Lopez,FX,Option,Bishop LLC,Buy,767,843.85,647232.95,Booked,False,False,2026-02-13 12:07:00,,2026-02-16 00:00:00
T00735,2026-02-13 00:00:00,Raymond Williams,FX,Option,Ellis Group,Buy,621,1184.3,735450.3,Booked,False,False,2026-02-13 12:14:00,,2026-02-16 00:00:00
T00736,2026-02-13 00:00:00,Heather Garrett,Commodities,Swap,Dominguez and Sons,Sell,5,651678.04,3258390.2,Amended,True,False,2026-02-13 12:38:00,2026-02-13 13:37:00,2026-02-17 00:00:00
T00737,2026-02-13 00:00:00,David Williams,Equities,Equity,Miranda and Sons,Buy,41741,54.0,2254014.0,Booked,False,False,2026-02-13 12:40:00,,2026-02-16 00:00:00
T00738,2026-02-13 00:00:00,Pamela Hahn,FX,FX Forward,Anthony-Baker,Buy,1081421,1.2322,1332526.96,Booked,False,False,2026-02-13 12:44:00,,2026-04-14 00:00:00
